doc_id,ticker,label,sim_item1,sim_item7,sim_item2,score_struct,sim_dyn,r_doc,same_sector,sample_weight
train1_230_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.016884495507068744,0.0,1,1.0
train1_230_AAPL,ADSK,0,-1.0,-1.0,-1.0,0.0,0.012451078848139575,0.0,1,1.0
train1_230_AAPL,ADI,0,-1.0,-1.0,-1.0,0.0,0.016990426834387208,0.0,1,1.0
train1_230_AAPL,AKAM,0,-1.0,-1.0,-1.0,0.0,0.03933598083835702,0.0,1,1.0
train1_231_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.06206076967376006,0.0,1,1.0
train1_231_AAPL,QCOM,0,-1.0,-1.0,-1.0,0.0,0.09804088495745202,0.0,1,1.0
train1_231_AAPL,HPQ,0,-1.0,-1.0,-1.0,0.0,0.0750525063957989,0.0,1,1.0
train1_231_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.060701500265816194,0.0,1,1.0
train1_232_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.020562571958089127,0.0,1,1.0
train1_232_AAPL,KLAC,0,-1.0,-1.0,-1.0,0.0,0.09230097837748513,0.0,1,1.0
train1_232_AAPL,SMCI,0,-1.0,-1.0,-1.0,0.0,0.09631028224252522,0.0,1,1.0
train1_232_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.048226789774071556,0.0,1,1.0
train1_233_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.06598205160953594,0.0,1,1.0
train1_233_AAPL,QCOM,0,-1.0,-1.0,-1.0,0.0,0.04447401270748294,0.0,1,1.0
train1_233_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.04768660116633222,0.0,1,1.0
train1_233_AAPL,HPQ,0,-1.0,-1.0,-1.0,0.0,0.018199926544279068,0.0,1,1.0
train1_234_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09200923693100847,0.0,1,1.0
train1_234_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.04987072141229672,0.0,1,1.0
train1_234_AAPL,ADI,0,-1.0,-1.0,-1.0,0.0,0.07804195541788296,0.0,1,1.0
train1_234_AAPL,FICO,0,-1.0,-1.0,-1.0,0.0,0.05919618076245908,0.0,1,1.0
train1_235_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.027193849188094824,0.0,1,1.0
train1_235_AAPL,GDDY,0,-1.0,-1.0,-1.0,0.0,0.03256029431781767,0.0,1,1.0
train1_235_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.08317476309543076,0.0,1,1.0
train1_235_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.07527842202513768,0.0,1,1.0
train1_236_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09213699209883555,0.0,1,1.0
train1_236_AAPL,HPQ,0,-1.0,-1.0,-1.0,0.0,0.04817201073529135,0.0,1,1.0
train1_236_AAPL,ADBE,0,-1.0,-1.0,-1.0,0.0,0.09580238509361033,0.0,1,1.0
train1_236_AAPL,ZBRA,0,-1.0,-1.0,-1.0,0.0,0.030594103782325934,0.0,1,1.0
train1_237_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05294944948152455,0.0,1,1.0
train1_237_AAPL,QCOM,0,-1.0,-1.0,-1.0,0.0,0.05827105279441102,0.0,1,1.0
train1_237_AAPL,MSFT,0,-1.0,-1.0,-1.0,0.0,0.031284863211335036,0.0,1,1.0
train1_237_AAPL,MCHP,0,-1.0,-1.0,-1.0,0.0,0.09150864779441059,0.0,1,1.0
train1_238_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07198903443495318,0.0,1,1.0
train1_238_AAPL,SNPS,0,-1.0,-1.0,-1.0,0.0,0.08173639797082005,0.0,1,1.0
train1_238_AAPL,CSCO,0,-1.0,-1.0,-1.0,0.0,0.022259589957354144,0.0,1,1.0
train1_238_AAPL,ORCL,0,-1.0,-1.0,-1.0,0.0,0.07166696505774774,0.0,1,1.0
train1_239_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.027802042288950824,0.0,1,1.0
train1_239_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.08383077163135164,0.0,1,1.0
train1_239_AAPL,CDNS,0,-1.0,-1.0,-1.0,0.0,0.03706561590848485,0.0,1,1.0
train1_239_AAPL,CSCO,0,-1.0,-1.0,-1.0,0.0,0.043572022377863256,0.0,1,1.0
train1_240_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07992488512390315,0.0,1,1.0
train1_240_AAPL,NXPI,0,-1.0,-1.0,-1.0,0.0,0.07870831856412665,0.0,1,1.0
train1_240_AAPL,ADSK,0,-1.0,-1.0,-1.0,0.0,0.0999634667715953,0.0,1,1.0
train1_240_AAPL,PTC,0,-1.0,-1.0,-1.0,0.0,0.012811905290928838,0.0,1,1.0
train1_241_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.0003273805234258687,0.0,1,1.0
train1_241_AAPL,NVDA,0,-1.0,-1.0,-1.0,0.0,0.09155293928205024,0.0,1,1.0
train1_241_AAPL,ANET,0,-1.0,-1.0,-1.0,0.0,0.06997513406962684,0.0,1,1.0
train1_241_AAPL,MSFT,0,-1.0,-1.0,-1.0,0.0,0.09037588222455094,0.0,1,1.0
train1_242_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04858628817428118,0.0,1,1.0
train1_242_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.04827526960735943,0.0,1,1.0
train1_242_AAPL,IT,0,-1.0,-1.0,-1.0,0.0,0.06705896129829801,0.0,1,1.0
train1_242_AAPL,WDC,0,-1.0,-1.0,-1.0,0.0,0.012644545252485118,0.0,1,1.0
train1_243_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09096605796105195,0.0,1,1.0
train1_243_AAPL,APH,0,-1.0,-1.0,-1.0,0.0,0.05915639158676439,0.0,1,1.0
train1_243_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.07520037182831116,0.0,1,1.0
train1_243_AAPL,QCOM,0,-1.0,-1.0,-1.0,0.0,0.08435911853965058,0.0,1,1.0
train1_244_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.049683496128755646,0.0,1,1.0
train1_244_AAPL,VRSN,0,-1.0,-1.0,-1.0,0.0,0.02166715359276844,0.0,1,1.0
train1_244_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.008858289785399388,0.0,1,1.0
train1_244_AAPL,CDNS,0,-1.0,-1.0,-1.0,0.0,0.06105773771586398,0.0,1,1.0
train1_245_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.021321915371568467,0.0,1,1.0
train1_245_AAPL,NXPI,0,-1.0,-1.0,-1.0,0.0,0.09178152774645748,0.0,1,1.0
train1_245_AAPL,HPE,0,-1.0,-1.0,-1.0,0.0,0.02185682567463573,0.0,1,1.0
train1_245_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.052806280627788464,0.0,1,1.0
train1_246_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07804414251475268,0.0,1,1.0
train1_246_AAPL,HPQ,0,-1.0,-1.0,-1.0,0.0,0.04422631957018609,0.0,1,1.0
train1_246_AAPL,CSCO,0,-1.0,-1.0,-1.0,0.0,0.031095188052924595,0.0,1,1.0
train1_246_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.038525084474308385,0.0,1,1.0
train1_247_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.02460000376294921,0.0,1,1.0
train1_247_AAPL,FICO,0,-1.0,-1.0,-1.0,0.0,0.0975429015474496,0.0,1,1.0
train1_247_AAPL,CDW,0,-1.0,-1.0,-1.0,0.0,0.07060377436058311,0.0,1,1.0
train1_247_AAPL,ANET,0,-1.0,-1.0,-1.0,0.0,0.017250892998394354,0.0,1,1.0
train1_248_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09816104275371014,0.0,1,1.0
train1_248_AAPL,KLAC,0,-1.0,-1.0,-1.0,0.0,0.09935757848146469,0.0,1,1.0
train1_248_AAPL,MCHP,0,-1.0,-1.0,-1.0,0.0,0.05203425236444397,0.0,1,1.0
train1_248_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.09993835549947262,0.0,1,1.0
train1_249_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07197141140201434,0.0,1,1.0
train1_249_AAPL,CRWD,0,-1.0,-1.0,-1.0,0.0,0.08296930079170745,0.0,1,1.0
train1_249_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.07094190618285527,0.0,1,1.0
train1_249_AAPL,MCHP,0,-1.0,-1.0,-1.0,0.0,0.07489217721610662,0.0,1,1.0
train1_250_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09206926559719886,0.499999750000125,1,1.0
train1_250_AAPL,WDAY,0,-1.0,-1.0,-1.0,0.0,0.09897133495677024,0.499999750000125,1,1.0
train1_250_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.044781600670255585,0.499999750000125,1,1.0
train1_250_AAPL,FSLR,0,-1.0,-1.0,-1.0,0.0,0.03435376135953803,0.499999750000125,1,1.0
train1_251_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.043258707670216424,0.0,1,1.0
train1_251_AAPL,LRCX,0,-1.0,-1.0,-1.0,0.0,0.051950549571890915,0.0,1,1.0
train1_251_AAPL,APP,0,-1.0,-1.0,-1.0,0.0,0.03542006256734647,0.0,1,1.0
train1_251_AAPL,MPWR,0,-1.0,-1.0,-1.0,0.0,0.09732599047855728,0.0,1,1.0
train1_252_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.0812387764401088,0.0,1,1.0
train1_252_AAPL,WDC,0,-1.0,-1.0,-1.0,0.0,0.05704399646816111,0.0,1,1.0
train1_252_AAPL,INTC,0,-1.0,-1.0,-1.0,0.0,0.015663362942093174,0.0,1,1.0
train1_252_AAPL,ROP,0,-1.0,-1.0,-1.0,0.0,0.03339501237697339,0.0,1,1.0
train1_253_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.035544852794283786,0.0,1,1.0
train1_253_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.07826511157545837,0.0,1,1.0
train1_253_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.0817711543683854,0.0,1,1.0
train1_253_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.09952427678191439,0.0,1,1.0
train1_254_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04585888592775597,0.0,1,1.0
train1_254_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.0734815272655949,0.0,1,1.0
train1_254_AAPL,GLW,0,-1.0,-1.0,-1.0,0.0,0.0983595187222504,0.0,1,1.0
train1_254_AAPL,MPWR,0,-1.0,-1.0,-1.0,0.0,0.07639271654146923,0.0,1,1.0
train1_255_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.09371054662743167,0.0,1,1.0
train1_255_AAPL,FICO,0,-1.0,-1.0,-1.0,0.0,0.06206669098093553,0.0,1,1.0
train1_255_AAPL,ZBRA,0,-1.0,-1.0,-1.0,0.0,0.04658048360703401,0.0,1,1.0
train1_255_AAPL,JBL,0,-1.0,-1.0,-1.0,0.0,0.06329225603433708,0.0,1,1.0
train1_256_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.0392527631376982,0.0,1,1.0
train1_256_AAPL,FTNT,0,-1.0,-1.0,-1.0,0.0,0.058962245025029274,0.0,1,1.0
train1_256_AAPL,TYL,0,-1.0,-1.0,-1.0,0.0,0.08282449026733878,0.0,1,1.0
train1_256_AAPL,DELL,0,-1.0,-1.0,-1.0,0.0,0.012951360738895934,0.0,1,1.0
train1_257_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07637421471860852,0.0,1,1.0
train1_257_AAPL,TER,0,-1.0,-1.0,-1.0,0.0,0.05154595248943129,0.0,1,1.0
train1_257_AAPL,INTC,0,-1.0,-1.0,-1.0,0.0,0.0029880701317779425,0.0,1,1.0
train1_257_AAPL,AKAM,0,-1.0,-1.0,-1.0,0.0,0.05996184382518782,0.0,1,1.0
train1_258_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.02772782520804511,0.0,1,1.0
train1_258_AAPL,FICO,0,-1.0,-1.0,-1.0,0.0,0.060797631682045654,0.0,1,1.0
train1_258_AAPL,WDC,0,-1.0,-1.0,-1.0,0.0,0.023864532628545588,0.0,1,1.0
train1_258_AAPL,MSI,0,-1.0,-1.0,-1.0,0.0,0.09740398780210585,0.0,1,1.0
train1_259_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.032001651127893174,0.0,1,1.0
train1_259_AAPL,DDOG,0,-1.0,-1.0,-1.0,0.0,0.034864783906135045,0.0,1,1.0
train1_259_AAPL,HPE,0,-1.0,-1.0,-1.0,0.0,0.029114438645924813,0.0,1,1.0
train1_259_AAPL,ADBE,0,-1.0,-1.0,-1.0,0.0,0.07401891102388393,0.0,1,1.0
train1_260_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.028485918373888065,0.0,1,1.0
train1_260_AAPL,TEL,0,-1.0,-1.0,-1.0,0.0,0.04126778290764887,0.0,1,1.0
train1_260_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.07489099856217017,0.0,1,1.0
train1_260_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.06792631702819445,0.0,1,1.0
train1_261_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.010188273350956479,0.0,1,1.0
train1_261_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.07063346054104723,0.0,1,1.0
train1_261_AAPL,ACN,0,-1.0,-1.0,-1.0,0.0,0.018828245292523273,0.0,1,1.0
train1_261_AAPL,PLTR,0,-1.0,-1.0,-1.0,0.0,0.08179348556721779,0.0,1,1.0
train1_262_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05018592915538496,0.0,1,1.0
train1_262_AAPL,CDW,0,-1.0,-1.0,-1.0,0.0,0.07207811704201526,0.0,1,1.0
train1_262_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.08620636389955778,0.0,1,1.0
train1_262_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.028986995768799675,0.0,1,1.0
train1_263_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04581123849632234,0.0,1,1.0
train1_263_AAPL,CSCO,0,-1.0,-1.0,-1.0,0.0,0.07179241486562737,0.0,1,1.0
train1_263_AAPL,CRM,0,-1.0,-1.0,-1.0,0.0,0.022266542440056814,0.0,1,1.0
train1_263_AAPL,NOW,0,-1.0,-1.0,-1.0,0.0,0.06426600368806022,0.0,1,1.0
train1_264_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04687935211376905,0.0,1,1.0
train1_264_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.04877815650321955,0.0,1,1.0
train1_264_AAPL,NOW,0,-1.0,-1.0,-1.0,0.0,0.07674470650765758,0.0,1,1.0
train1_264_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.03393984645645779,0.0,1,1.0
train1_265_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05884104565434367,0.0,1,1.0
train1_265_AAPL,TYL,0,-1.0,-1.0,-1.0,0.0,0.06599126856520732,0.0,1,1.0
train1_265_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.09218579354791015,0.0,1,1.0
train1_265_AAPL,ADBE,0,-1.0,-1.0,-1.0,0.0,0.03989715425546195,0.0,1,1.0
train1_266_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.01272605882919522,0.0,1,1.0
train1_266_AAPL,INTC,0,-1.0,-1.0,-1.0,0.0,0.09565217703121542,0.0,1,1.0
train1_266_AAPL,TXN,0,-1.0,-1.0,-1.0,0.0,0.02987042926595479,0.0,1,1.0
train1_266_AAPL,ZBRA,0,-1.0,-1.0,-1.0,0.0,0.024262235805992263,0.0,1,1.0
train1_267_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07456424102292601,0.0,1,1.0
train1_267_AAPL,LRCX,0,-1.0,-1.0,-1.0,0.0,0.08100625113201554,0.0,1,1.0
train1_267_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.033094465726830835,0.0,1,1.0
train1_267_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.08119009043777681,0.0,1,1.0
train1_268_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.06318234157127449,0.0,1,1.0
train1_268_AAPL,AKAM,0,-1.0,-1.0,-1.0,0.0,0.03027919432211397,0.0,1,1.0
train1_268_AAPL,CDW,0,-1.0,-1.0,-1.0,0.0,0.08962316212637045,0.0,1,1.0
train1_268_AAPL,DELL,0,-1.0,-1.0,-1.0,0.0,0.001150469622638084,0.0,1,1.0
train1_269_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.08403687330869683,0.0,1,1.0
train1_269_AAPL,ADSK,0,-1.0,-1.0,-1.0,0.0,0.023392987416724177,0.0,1,1.0
train1_269_AAPL,HPQ,0,-1.0,-1.0,-1.0,0.0,0.03832524842600365,0.0,1,1.0
train1_269_AAPL,HPE,0,-1.0,-1.0,-1.0,0.0,0.07357801413303776,0.0,1,1.0
train1_270_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.08927974508414088,0.0,1,1.0
train1_270_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.02143301390311854,0.0,1,1.0
train1_270_AAPL,PLTR,0,-1.0,-1.0,-1.0,0.0,0.050765928213147515,0.0,1,1.0
train1_270_AAPL,ADBE,0,-1.0,-1.0,-1.0,0.0,0.01929447947623704,0.0,1,1.0
train1_271_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04739417188897186,0.0,1,1.0
train1_271_AAPL,AMAT,0,-1.0,-1.0,-1.0,0.0,0.06687947454185895,0.0,1,1.0
train1_271_AAPL,ADSK,0,-1.0,-1.0,-1.0,0.0,0.0949743303633243,0.0,1,1.0
train1_271_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.041848258547869235,0.0,1,1.0
train1_272_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.06608417298847587,0.0,1,1.0
train1_272_AAPL,ON,0,-1.0,-1.0,-1.0,0.0,0.08412521615640042,0.0,1,1.0
train1_272_AAPL,INTC,0,-1.0,-1.0,-1.0,0.0,0.06815876828530576,0.0,1,1.0
train1_272_AAPL,MSI,0,-1.0,-1.0,-1.0,0.0,0.09401031942321923,0.0,1,1.0
train1_273_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.026946771379866397,0.0,1,1.0
train1_273_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.09518301127880752,0.0,1,1.0
train1_273_AAPL,FICO,0,-1.0,-1.0,-1.0,0.0,0.001695016169768382,0.0,1,1.0
train1_273_AAPL,JBL,0,-1.0,-1.0,-1.0,0.0,0.030875272551492073,0.0,1,1.0
train1_274_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.0131005104364471,0.0,1,1.0
train1_274_AAPL,SMCI,0,-1.0,-1.0,-1.0,0.0,0.08952219214510732,0.0,1,1.0
train1_274_AAPL,MCHP,0,-1.0,-1.0,-1.0,0.0,0.0818526734085753,0.0,1,1.0
train1_274_AAPL,DDOG,0,-1.0,-1.0,-1.0,0.0,0.08550804622668676,0.0,1,1.0
train1_275_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.060790475270565296,0.0,1,1.0
train1_275_AAPL,AVGO,0,-1.0,-1.0,-1.0,0.0,0.0112320537724672,0.0,1,1.0
train1_275_AAPL,WDC,0,-1.0,-1.0,-1.0,0.0,0.09073319625088021,0.0,1,1.0
train1_275_AAPL,HPE,0,-1.0,-1.0,-1.0,0.0,0.019674091850586686,0.0,1,1.0
train1_276_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05209927287747208,0.0,1,1.0
train1_276_AAPL,KLAC,0,-1.0,-1.0,-1.0,0.0,0.09087645322759678,0.0,1,1.0
train1_276_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.0451287928595632,0.0,1,1.0
train1_276_AAPL,FSLR,0,-1.0,-1.0,-1.0,0.0,0.02760998433357144,0.0,1,1.0
train1_277_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07274744914568171,0.0,1,1.0
train1_277_AAPL,GEN,0,-1.0,-1.0,-1.0,0.0,0.07661386322541465,0.0,1,1.0
train1_277_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.08121949391624932,0.0,1,1.0
train1_277_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.005588505801318877,0.0,1,1.0
train1_278_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05191112515721206,0.0,1,1.0
train1_278_AAPL,ZBRA,0,-1.0,-1.0,-1.0,0.0,0.07432501672479834,0.0,1,1.0
train1_278_AAPL,PLTR,0,-1.0,-1.0,-1.0,0.0,0.06414430693274398,0.0,1,1.0
train1_278_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.029036822077200097,0.0,1,1.0
train1_279_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05322644733798022,0.0,1,1.0
train1_279_AAPL,MPWR,0,-1.0,-1.0,-1.0,0.0,0.07335531729398914,0.0,1,1.0
train1_279_AAPL,ROP,0,-1.0,-1.0,-1.0,0.0,0.08316979048249225,0.0,1,1.0
train1_279_AAPL,ORCL,0,-1.0,-1.0,-1.0,0.0,0.012189562547688848,0.0,1,1.0
train1_280_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07573569723757105,0.0,1,1.0
train1_280_AAPL,NTAP,0,-1.0,-1.0,-1.0,0.0,0.006272810278890373,0.0,1,1.0
train1_280_AAPL,GLW,0,-1.0,-1.0,-1.0,0.0,0.08867808881060385,0.0,1,1.0
train1_280_AAPL,STX,0,-1.0,-1.0,-1.0,0.0,0.04014298065341374,0.0,1,1.0
train1_281_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.0811243274688424,0.0,1,1.0
train1_281_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.08592502259508417,0.0,1,1.0
train1_281_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.09043614091281006,0.0,1,1.0
train1_281_AAPL,ACN,0,-1.0,-1.0,-1.0,0.0,0.07376007534716135,0.0,1,1.0
train1_282_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07088431718769717,0.0,1,1.0
train1_282_AAPL,MSFT,0,-1.0,-1.0,-1.0,0.0,0.06038469799778933,0.0,1,1.0
train1_282_AAPL,AMD,0,-1.0,-1.0,-1.0,0.0,0.03998321202793517,0.0,1,1.0
train1_282_AAPL,NOW,0,-1.0,-1.0,-1.0,0.0,0.06445213930840114,0.0,1,1.0
train1_283_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.03484541027989684,0.0,1,1.0
train1_283_AAPL,TRMB,0,-1.0,-1.0,-1.0,0.0,0.04130053326881087,0.0,1,1.0
train1_283_AAPL,DDOG,0,-1.0,-1.0,-1.0,0.0,0.06092147853439757,0.0,1,1.0
train1_283_AAPL,INTC,0,-1.0,-1.0,-1.0,0.0,0.08349663367436574,0.0,1,1.0
train1_284_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.03340496259157764,0.0,1,1.0
train1_284_AAPL,HPE,0,-1.0,-1.0,-1.0,0.0,0.06010101823511155,0.0,1,1.0
train1_284_AAPL,IBM,0,-1.0,-1.0,-1.0,0.0,0.05863455568981834,0.0,1,1.0
train1_284_AAPL,ROP,0,-1.0,-1.0,-1.0,0.0,0.022362528009126005,0.0,1,1.0
train1_285_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.034053417955901735,0.0,1,1.0
train1_285_AAPL,FSLR,0,-1.0,-1.0,-1.0,0.0,0.060196024022601505,0.0,1,1.0
train1_285_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.014171615959792862,0.0,1,1.0
train1_285_AAPL,EPAM,0,-1.0,-1.0,-1.0,0.0,0.0960540479764121,0.0,1,1.0
train1_286_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.07432950128695083,0.0,1,1.0
train1_286_AAPL,ADI,0,-1.0,-1.0,-1.0,0.0,0.0996900062578871,0.0,1,1.0
train1_286_AAPL,FFIV,0,-1.0,-1.0,-1.0,0.0,0.04687174784546725,0.0,1,1.0
train1_286_AAPL,ADBE,0,-1.0,-1.0,-1.0,0.0,0.031848560130549444,0.0,1,1.0
train1_287_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.05394722454959466,0.0,1,1.0
train1_287_AAPL,TER,0,-1.0,-1.0,-1.0,0.0,0.07575911786705619,0.0,1,1.0
train1_287_AAPL,MPWR,0,-1.0,-1.0,-1.0,0.0,0.0779951455694382,0.0,1,1.0
train1_287_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.08031412216308485,0.0,1,1.0
train1_288_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.026101308937634474,0.0,1,1.0
train1_288_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.04120423972743347,0.0,1,1.0
train1_288_AAPL,MSI,0,-1.0,-1.0,-1.0,0.0,0.03958337128577041,0.0,1,1.0
train1_288_AAPL,MSFT,0,-1.0,-1.0,-1.0,0.0,0.012464113502243768,0.0,1,1.0
train1_289_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.08605015058120748,0.0,1,1.0
train1_289_AAPL,WDC,0,-1.0,-1.0,-1.0,0.0,0.016902806915594183,0.0,1,1.0
train1_289_AAPL,CDNS,0,-1.0,-1.0,-1.0,0.0,0.039008095288149594,0.0,1,1.0
train1_289_AAPL,NVDA,0,-1.0,-1.0,-1.0,0.0,0.061414488541881807,0.0,1,1.0
train1_290_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.06119086664471484,0.0,1,1.0
train1_290_AAPL,WDAY,0,-1.0,-1.0,-1.0,0.0,0.024968964923206584,0.0,1,1.0
train1_290_AAPL,GEN,0,-1.0,-1.0,-1.0,0.0,0.0292634630022255,0.0,1,1.0
train1_290_AAPL,ACN,0,-1.0,-1.0,-1.0,0.0,0.03355226423411112,0.0,1,1.0
train1_291_AAPL,AAPL,1,-1.0,-1.0,-1.0,0.0,0.04977362042863492,0.0,1,1.0
train1_291_AAPL,TXN,0,-1.0,-1.0,-1.0,0.0,0.020793407685892596,0.0,1,1.0
train1_291_AAPL,SWKS,0,-1.0,-1.0,-1.0,0.0,0.04555393279379295,0.0,1,1.0
train1_291_AAPL,Q,0,-1.0,-1.0,-1.0,0.0,0.059839625758562345,0.0,1,1.0
train1_292_BA,BA,1,-1.0,-1.0,-1.0,0.0,0.084673112642078,0.0,1,1.0
train1_292_BA,JBHT,0,-1.0,-1.0,-1.0,0.0,0.0692172615942276,0.0,1,1.0
train1_292_BA,NDSN,0,-1.0,-1.0,-1.0,0.0,0.03794579594983221,0.0,1,1.0
train1_292_BA,CPRT,0,-1.0,-1.0,-1.0,0.0,0.05717027037164101,0.0,1,1.0
train1_293_BA,BA,1,-1.0,-1.0,-1.0,0.0,0.061572199377508754,0.0,1,1.0
train1_293_BA,GE,0,-1.0,-1.0,-1.0,0.0,0.0349253533144288,0.0,1,1.0
train1_293_BA,ITW,0,-1.0,-1.0,-1.0,0.0,0.030005102763882987,0.0,1,1.0
